_id,champion_id,augment_id,win_rate,pick_rate,sample_size,tier,patch_version,updated_at
897_1041_26.12,897,1041,41.84,16.22,2591,A,26.12,2026-06-29T10:17:34.707Z
897_1046_26.12,897,1046,42.37,0.37,59,B,26.12,2026-06-29T10:17:34.707Z
897_1056_26.12,897,1056,48,0.47,75,S,26.12,2026-06-29T10:17:34.707Z
897_1058_26.12,897,1058,39.08,2.72,435,C,26.12,2026-06-29T10:17:34.707Z
897_1063_26.12,897,1063,43.12,18.16,2901,S,26.12,2026-06-29T10:17:34.707Z
897_1073_26.12,897,1073,45.03,1.2,191,A,26.12,2026-06-29T10:17:34.707Z
897_1076_26.12,897,1076,41.98,2.34,374,B,26.12,2026-06-29T10:17:34.707Z
897_1088_26.12,897,1088,50,0.69,110,S,26.12,2026-06-29T10:17:34.707Z
897_1095_26.12,897,1095,40.61,2.27,362,B,26.12,2026-06-29T10:17:34.707Z
897_1105_26.12,897,1105,50,0.33,52,S,26.12,2026-06-29T10:17:34.707Z
897_1136_26.12,897,1136,41.29,5.43,867,B,26.12,2026-06-29T10:17:34.707Z
897_1138_26.12,897,1138,41.56,7.23,1155,A,26.12,2026-06-29T10:17:34.707Z
897_1149_26.12,897,1149,41.76,8.54,1365,A,26.12,2026-06-29T10:17:34.707Z
897_1150_26.12,897,1150,45.24,1.05,168,A,26.12,2026-06-29T10:17:34.707Z
897_1151_26.12,897,1151,41.24,1.21,194,B,26.12,2026-06-29T10:17:34.707Z
897_1152_26.12,897,1152,42.13,21.96,3508,A,26.12,2026-06-29T10:17:34.707Z
897_1170_26.12,897,1170,47.17,0.33,53,A,26.12,2026-06-29T10:17:34.707Z
897_1181_26.12,897,1181,42.46,27.01,4315,S,26.12,2026-06-29T10:17:34.707Z
897_1238_26.12,897,1238,43.7,2.98,476,A,26.12,2026-06-29T10:17:34.707Z
897_1305_26.12,897,1305,42.13,1.23,197,B,26.12,2026-06-29T10:17:34.707Z
897_1314_26.12,897,1314,42.02,7.69,1228,A,26.12,2026-06-29T10:17:34.707Z
897_1315_26.12,897,1315,44.4,1.62,259,A,26.12,2026-06-29T10:17:34.707Z
897_1319_26.12,897,1319,46.34,0.77,123,A,26.12,2026-06-29T10:17:34.707Z
897_1324_26.12,897,1324,42,13.1,2093,A,26.12,2026-06-29T10:17:34.707Z
897_1333_26.12,897,1333,43.27,1.07,171,A,26.12,2026-06-29T10:17:34.707Z
897_1344_26.12,897,1344,43.18,7.12,1137,A,26.12,2026-06-29T10:17:34.707Z
897_1349_26.12,897,1349,40.64,1.77,283,B,26.12,2026-06-29T10:17:34.707Z
897_1353_26.12,897,1353,41.54,31.06,4962,S,26.12,2026-06-29T10:17:34.707Z
897_1361_26.12,897,1361,47.55,8.29,1325,S,26.12,2026-06-29T10:17:34.707Z
897_1373_26.12,897,1373,49.06,0.33,53,S,26.12,2026-06-29T10:17:34.707Z
897_1375_26.12,897,1375,40.2,12.88,2057,A,26.12,2026-06-29T10:17:34.707Z
897_1386_26.12,897,1386,54.55,0.34,55,S,26.12,2026-06-29T10:17:34.707Z
897_1401_26.12,897,1401,42.86,1.31,210,A,26.12,2026-06-29T10:17:34.707Z
897_1403_26.12,897,1403,42.03,0.86,138,B,26.12,2026-06-29T10:17:34.707Z
897_1404_26.12,897,1404,41.58,0.63,101,B,26.12,2026-06-29T10:17:34.707Z
897_1413_26.12,897,1413,44.13,2.4,383,A,26.12,2026-06-29T10:17:34.707Z
897_1420_26.12,897,1420,46.97,0.41,66,A,26.12,2026-06-29T10:17:34.707Z
897_2006_26.12,897,2006,46.15,1.06,169,A,26.12,2026-06-29T10:17:34.707Z
897_2032_26.12,897,2032,47.13,0.54,87,A,26.12,2026-06-29T10:17:34.707Z
897_2043_26.12,897,2043,42.44,3.02,483,A,26.12,2026-06-29T10:17:34.707Z
897_2091_26.12,897,2091,42.51,3.14,501,A,26.12,2026-06-29T10:17:34.707Z
897_2095_26.12,897,2095,38.71,0.58,93,C,26.12,2026-06-29T10:17:34.707Z
897_2098_26.12,897,2098,42.48,2.83,452,A,26.12,2026-06-29T10:17:34.707Z
897_2099_26.12,897,2099,39.29,2.1,336,C,26.12,2026-06-29T10:17:34.707Z
897_2102_26.12,897,2102,48.25,12.87,2056,S,26.12,2026-06-29T10:17:34.707Z
897_2107_26.12,897,2107,38.43,3.11,497,C,26.12,2026-06-29T10:17:34.707Z
897_2123_26.12,897,2123,40.55,2.75,439,B,26.12,2026-06-29T10:17:34.707Z
897_2139_26.12,897,2139,42.28,1.54,246,B,26.12,2026-06-29T10:17:34.707Z
901_1004_26.12,901,1004,54.08,3.62,2990,S,26.12,2026-06-29T10:17:34.707Z
901_1007_26.12,901,1007,50.74,7.65,6321,S,26.12,2026-06-29T10:17:34.707Z
901_1013_26.12,901,1013,50,0.11,92,A,26.12,2026-06-29T10:17:34.707Z
901_1025_26.12,901,1025,47.69,0.08,65,B,26.12,2026-06-29T10:17:34.707Z
901_1026_26.12,901,1026,47.96,0.12,98,B,26.12,2026-06-29T10:17:34.707Z
901_1034_26.12,901,1034,51.26,0.29,238,A,26.12,2026-06-29T10:17:34.707Z
901_1038_26.12,901,1038,52.32,0.37,302,A,26.12,2026-06-29T10:17:34.707Z
901_1041_26.12,901,1041,52.78,0.26,216,A,26.12,2026-06-29T10:17:34.707Z
901_1045_26.12,901,1045,46.43,0.51,420,B,26.12,2026-06-29T10:17:34.707Z
901_1048_26.12,901,1048,55.04,24.64,20356,S,26.12,2026-06-29T10:17:34.707Z
901_1053_26.12,901,1053,53.11,0.21,177,A,26.12,2026-06-29T10:17:34.707Z
901_1057_26.12,901,1057,53.61,0.12,97,S,26.12,2026-06-29T10:17:34.707Z
901_1058_26.12,901,1058,48.42,0.77,632,B,26.12,2026-06-29T10:17:34.707Z
901_1060_26.12,901,1060,48.48,0.4,328,B,26.12,2026-06-29T10:17:34.707Z
901_1062_26.12,901,1062,50,0.37,306,A,26.12,2026-06-29T10:17:34.707Z
901_1071_26.12,901,1071,48.79,23.19,19153,S,26.12,2026-06-29T10:17:34.707Z
901_1080_26.12,901,1080,49.59,0.59,486,A,26.12,2026-06-29T10:17:34.707Z
901_1092_26.12,901,1092,54.1,1.93,1597,S,26.12,2026-06-29T10:17:34.707Z
901_1098_26.12,901,1098,50,3.67,3032,A,26.12,2026-06-29T10:17:34.707Z
901_1105_26.12,901,1105,51.53,0.55,458,A,26.12,2026-06-29T10:17:34.707Z
901_1112_26.12,901,1112,48.14,0.39,322,B,26.12,2026-06-29T10:17:34.707Z
901_1115_26.12,901,1115,47.11,14.94,12338,S,26.12,2026-06-29T10:17:34.707Z
901_1116_26.12,901,1116,51.65,0.33,273,A,26.12,2026-06-29T10:17:34.707Z
901_1133_26.12,901,1133,48.73,14.17,11706,S,26.12,2026-06-29T10:17:34.707Z
901_1134_26.12,901,1134,52.13,2.5,2062,A,26.12,2026-06-29T10:17:34.707Z
901_1154_26.12,901,1154,57.38,0.29,237,S,26.12,2026-06-29T10:17:34.707Z
901_1170_26.12,901,1170,46.21,11.8,9746,A,26.12,2026-06-29T10:17:34.707Z
901_1195_26.12,901,1195,51.21,12.42,10256,S,26.12,2026-06-29T10:17:34.707Z
901_1204_26.12,901,1204,53.87,0.83,685,S,26.12,2026-06-29T10:17:34.707Z
901_1206_26.12,901,1206,51.78,3.98,3291,S,26.12,2026-06-29T10:17:34.707Z
901_1238_26.12,901,1238,50.4,2.55,2109,A,26.12,2026-06-29T10:17:34.707Z
901_1305_26.12,901,1305,50.39,0.62,516,A,26.12,2026-06-29T10:17:34.707Z
901_1322_26.12,901,1322,49.42,0.31,259,A,26.12,2026-06-29T10:17:34.707Z
901_1329_26.12,901,1329,46.81,0.23,188,B,26.12,2026-06-29T10:17:34.707Z
901_1333_26.12,901,1333,50.75,0.48,398,A,26.12,2026-06-29T10:17:34.707Z
901_1335_26.12,901,1335,47.53,0.2,162,B,26.12,2026-06-29T10:17:34.707Z
901_1336_26.12,901,1336,51.3,13.78,11381,S,26.12,2026-06-29T10:17:34.707Z
901_1337_26.12,901,1337,49.12,0.21,171,B,26.12,2026-06-29T10:17:34.707Z
901_1347_26.12,901,1347,47.95,0.18,146,B,26.12,2026-06-29T10:17:34.707Z
901_1353_26.12,901,1353,53.38,0.34,281,S,26.12,2026-06-29T10:17:34.707Z
901_1356_26.12,901,1356,49.11,24.79,20474,S,26.12,2026-06-29T10:17:34.707Z
901_1373_26.12,901,1373,50.27,1.54,1275,A,26.12,2026-06-29T10:17:34.707Z
901_1384_26.12,901,1384,50.56,0.76,627,A,26.12,2026-06-29T10:17:34.707Z
901_1388_26.12,901,1388,52.03,7.45,6154,S,26.12,2026-06-29T10:17:34.707Z
901_1389_26.12,901,1389,50.5,0.12,101,A,26.12,2026-06-29T10:17:34.707Z
901_1402_26.12,901,1402,46.15,0.25,208,B,26.12,2026-06-29T10:17:34.707Z
901_1404_26.12,901,1404,55.26,0.23,190,S,26.12,2026-06-29T10:17:34.707Z
901_1415_26.12,901,1415,49.75,25.02,20664,S,26.12,2026-06-29T10:17:34.707Z
901_1996_26.12,901,1996,51.11,11.14,9199,S,26.12,2026-06-29T10:17:34.707Z
901_2006_26.12,901,2006,46.83,0.54,442,B,26.12,2026-06-29T10:17:34.707Z
901_2016_26.12,901,2016,53.74,0.27,227,S,26.12,2026-06-29T10:17:34.707Z
901_2024_26.12,901,2024,48.23,11.47,9471,A,26.12,2026-06-29T10:17:34.707Z
901_2042_26.12,901,2042,56.58,0.09,76,S,26.12,2026-06-29T10:17:34.707Z
901_2043_26.12,901,2043,55.93,0.07,59,S,26.12,2026-06-29T10:17:34.707Z
901_2073_26.12,901,2073,50.11,2.85,2353,A,26.12,2026-06-29T10:17:34.707Z
901_2082_26.12,901,2082,53.49,0.1,86,S,26.12,2026-06-29T10:17:34.707Z
901_2083_26.12,901,2083,50,0.18,148,A,26.12,2026-06-29T10:17:34.707Z
901_2095_26.12,901,2095,52.47,0.76,627,A,26.12,2026-06-29T10:17:34.707Z
901_2132_26.12,901,2132,49.67,0.56,459,A,26.12,2026-06-29T10:17:34.707Z
901_2134_26.12,901,2134,50.91,0.07,55,A,26.12,2026-06-29T10:17:34.707Z
902_1004_26.12,902,1004,50.4,2.79,881,B,26.12,2026-06-29T10:17:34.707Z
902_1005_26.12,902,1005,57.05,20.53,6480,S,26.12,2026-06-29T10:17:34.707Z
902_1015_26.12,902,1015,50.42,5.3,1674,A,26.12,2026-06-29T10:17:34.707Z
902_1018_26.12,902,1018,50.57,0.83,261,B,26.12,2026-06-29T10:17:34.707Z
902_1030_26.12,902,1030,52.25,10.47,3305,A,26.12,2026-06-29T10:17:34.707Z
902_1037_26.12,902,1037,53.32,28.71,9064,S,26.12,2026-06-29T10:17:34.707Z
902_1046_26.12,902,1046,48.39,0.88,279,C,26.12,2026-06-29T10:17:34.707Z
902_1056_26.12,902,1056,51.56,2.85,900,A,26.12,2026-06-29T10:17:34.707Z
902_1057_26.12,902,1057,50.85,0.37,118,B,26.12,2026-06-29T10:17:34.707Z
902_1060_26.12,902,1060,53.1,1.07,339,A,26.12,2026-06-29T10:17:34.707Z
902_1062_26.12,902,1062,51.43,0.33,105,B,26.12,2026-06-29T10:17:34.707Z
902_1067_26.12,902,1067,52.95,5.37,1694,A,26.12,2026-06-29T10:17:34.707Z
902_1068_26.12,902,1068,53.99,1.55,489,A,26.12,2026-06-29T10:17:34.707Z
902_1076_26.12,902,1076,54.1,20.4,6440,S,26.12,2026-06-29T10:17:34.707Z
902_1095_26.12,902,1095,62.9,10.9,3442,S,26.12,2026-06-29T10:17:34.707Z
902_1097_26.12,902,1097,49.06,8.46,2670,B,26.12,2026-06-29T10:17:34.707Z
902_1098_26.12,902,1098,52.95,5.04,1592,A,26.12,2026-06-29T10:17:34.707Z
902_1105_26.12,902,1105,56.72,1.06,335,S,26.12,2026-06-29T10:17:34.707Z
902_1136_26.12,902,1136,51.53,4.15,1310,A,26.12,2026-06-29T10:17:34.707Z
902_1138_26.12,902,1138,61.54,0.16,52,S,26.12,2026-06-29T10:17:34.707Z
902_1141_26.12,902,1141,52.72,25.04,7904,S,26.12,2026-06-29T10:17:34.707Z
902_1150_26.12,902,1150,51.15,1.24,391,B,26.12,2026-06-29T10:17:34.707Z
902_1151_26.12,902,1151,55.14,0.93,292,A,26.12,2026-06-29T10:17:34.707Z
902_1154_26.12,902,1154,59.32,0.19,59,S,26.12,2026-06-29T10:17:34.707Z
902_1156_26.12,902,1156,48.94,3.59,1134,B,26.12,2026-06-29T10:17:34.707Z
902_1195_26.12,902,1195,52.21,0.36,113,A,26.12,2026-06-29T10:17:34.707Z
902_1237_26.12,902,1237,48.9,1.87,591,B,26.12,2026-06-29T10:17:34.707Z
902_1243_26.12,902,1243,54.2,0.83,262,A,26.12,2026-06-29T10:17:34.707Z
902_1301_26.12,902,1301,50.49,9.11,2876,A,26.12,2026-06-29T10:17:34.707Z
902_1308_26.12,902,1308,50.26,0.62,195,B,26.12,2026-06-29T10:17:34.707Z
902_1311_26.12,902,1311,51.11,7.41,2338,A,26.12,2026-06-29T10:17:34.707Z
902_1314_26.12,902,1314,50.36,3.99,1261,B,26.12,2026-06-29T10:17:34.707Z
902_1318_26.12,902,1318,49.11,1.96,619,B,26.12,2026-06-29T10:17:34.707Z
902_1324_26.12,902,1324,51.45,4.47,1411,A,26.12,2026-06-29T10:17:34.707Z
902_1331_26.12,902,1331,52.98,9.61,3035,A,26.12,2026-06-29T10:17:34.707Z
902_1333_26.12,902,1333,51.4,0.68,214,B,26.12,2026-06-29T10:17:34.707Z
902_1345_26.12,902,1345,55.56,0.37,117,A,26.12,2026-06-29T10:17:34.707Z
902_1349_26.12,902,1349,52.64,1.68,530,A,26.12,2026-06-29T10:17:34.707Z
902_1353_26.12,902,1353,55.71,0.44,140,A,26.12,2026-06-29T10:17:34.707Z
902_1373_26.12,902,1373,58.28,1.47,465,S,26.12,2026-06-29T10:17:34.707Z
902_1388_26.12,902,1388,55.82,8.06,2544,S,26.12,2026-06-29T10:17:34.707Z
902_1389_26.12,902,1389,49.3,0.22,71,B,26.12,2026-06-29T10:17:34.707Z
902_1401_26.12,902,1401,53.66,0.39,123,A,26.12,2026-06-29T10:17:34.707Z
902_1402_26.12,902,1402,63.51,0.23,74,S,26.12,2026-06-29T10:17:34.707Z
902_1404_26.12,902,1404,51.93,0.57,181,A,26.12,2026-06-29T10:17:34.707Z
902_1415_26.12,902,1415,51.12,0.71,223,B,26.12,2026-06-29T10:17:34.707Z
902_1420_26.12,902,1420,56.53,21.91,6915,S,26.12,2026-06-29T10:17:34.707Z
902_2004_26.12,902,2004,53.15,21.35,6739,S,26.12,2026-06-29T10:17:34.707Z
902_2018_26.12,902,2018,48.88,3.26,1029,B,26.12,2026-06-29T10:17:34.707Z
902_2032_26.12,902,2032,53.4,0.33,103,A,26.12,2026-06-29T10:17:34.707Z
902_2043_26.12,902,2043,51.58,1.81,570,A,26.12,2026-06-29T10:17:34.707Z
902_2087_26.12,902,2087,50.6,7.67,2421,A,26.12,2026-06-29T10:17:34.707Z
902_2089_26.12,902,2089,57.53,0.46,146,S,26.12,2026-06-29T10:17:34.707Z
902_2100_26.12,902,2100,52.07,6.96,2197,A,26.12,2026-06-29T10:17:34.707Z
902_2123_26.12,902,2123,52.12,5.67,1790,A,26.12,2026-06-29T10:17:34.707Z
902_2127_26.12,902,2127,49.85,1.07,337,B,26.12,2026-06-29T10:17:34.707Z
902_2133_26.12,902,2133,50.72,12.37,3906,A,26.12,2026-06-29T10:17:34.707Z
902_2137_26.12,902,2137,53.76,0.29,93,A,26.12,2026-06-29T10:17:34.707Z
902_2144_26.12,902,2144,53.2,3.52,1111,A,26.12,2026-06-29T10:17:34.707Z
902_12317_26.12,902,12317,50.7,0.45,142,B,26.12,2026-06-29T10:17:34.707Z
904_1001_26.12,904,1001,52.67,6.9,2134,A,26.12,2026-06-29T10:17:34.707Z
904_1007_26.12,904,1007,53.65,18.94,5858,S,26.12,2026-06-29T10:17:34.707Z
904_1013_26.12,904,1013,55.76,0.9,278,A,26.12,2026-06-29T10:17:34.707Z
904_1018_26.12,904,1018,53.83,1.23,379,A,26.12,2026-06-29T10:17:34.707Z
904_1020_26.12,904,1020,54.02,22.81,7053,S,26.12,2026-06-29T10:17:34.707Z
904_1022_26.12,904,1022,55.48,1,310,A,26.12,2026-06-29T10:17:34.707Z
904_1025_26.12,904,1025,56.33,0.79,245,A,26.12,2026-06-29T10:17:34.707Z
904_1028_26.12,904,1028,57.43,0.65,202,S,26.12,2026-06-29T10:17:34.707Z
904_1034_26.12,904,1034,57.24,0.47,145,S,26.12,2026-06-29T10:17:34.707Z
904_1038_26.12,904,1038,57.33,0.24,75,S,26.12,2026-06-29T10:17:34.707Z
904_1041_26.12,904,1041,63.6,0.74,228,S,26.12,2026-06-29T10:17:34.707Z
904_1047_26.12,904,1047,55.14,1.2,370,A,26.12,2026-06-29T10:17:34.707Z
904_1051_26.12,904,1051,52.94,0.16,51,B,26.12,2026-06-29T10:17:34.707Z
904_1053_26.12,904,1053,58.95,0.31,95,S,26.12,2026-06-29T10:17:34.707Z
904_1058_26.12,904,1058,54.07,11.73,3627,S,26.12,2026-06-29T10:17:34.707Z
904_1060_26.12,904,1060,57.04,0.87,270,S,26.12,2026-06-29T10:17:34.707Z
904_1061_26.12,904,1061,58.18,0.18,55,S,26.12,2026-06-29T10:17:34.707Z
904_1062_26.12,904,1062,58.82,0.22,68,S,26.12,2026-06-29T10:17:34.707Z
904_1063_26.12,904,1063,55.12,14.37,4443,S,26.12,2026-06-29T10:17:34.707Z
904_1071_26.12,904,1071,55.33,1.88,582,A,26.12,2026-06-29T10:17:34.707Z
904_1072_26.12,904,1072,55.7,0.26,79,A,26.12,2026-06-29T10:17:34.707Z
904_1079_26.12,904,1079,54.8,7.68,2376,S,26.12,2026-06-29T10:17:34.707Z
904_1084_26.12,904,1084,50.46,11.88,3674,A,26.12,2026-06-29T10:17:34.707Z
904_1115_26.12,904,1115,53.13,0.41,128,B,26.12,2026-06-29T10:17:34.707Z
904_1136_26.12,904,1136,55.94,2.53,783,S,26.12,2026-06-29T10:17:34.707Z
904_1138_26.12,904,1138,53.89,27.69,8564,S,26.12,2026-06-29T10:17:34.707Z
904_1152_26.12,904,1152,55.11,1.04,323,A,26.12,2026-06-29T10:17:34.707Z
904_1170_26.12,904,1170,52.17,0.74,230,B,26.12,2026-06-29T10:17:34.707Z
904_1181_26.12,904,1181,56.49,14.54,4496,S,26.12,2026-06-29T10:17:34.707Z
904_1237_26.12,904,1237,54.1,1.89,586,A,26.12,2026-06-29T10:17:34.707Z
904_1238_26.12,904,1238,53.24,4.24,1311,A,26.12,2026-06-29T10:17:34.707Z
904_1243_26.12,904,1243,54.34,0.56,173,A,26.12,2026-06-29T10:17:34.707Z
904_1305_26.12,904,1305,54.16,1.36,421,A,26.12,2026-06-29T10:17:34.707Z
904_1311_26.12,904,1311,57.38,0.2,61,S,26.12,2026-06-29T10:17:34.707Z
904_1315_26.12,904,1315,55.77,1.18,364,A,26.12,2026-06-29T10:17:34.707Z
904_1319_26.12,904,1319,58.06,0.2,62,S,26.12,2026-06-29T10:17:34.707Z
904_1322_26.12,904,1322,51.21,10.13,3134,A,26.12,2026-06-29T10:17:34.707Z
904_1329_26.12,904,1329,54.35,0.3,92,A,26.12,2026-06-29T10:17:34.707Z
904_1333_26.12,904,1333,55.06,1.37,425,A,26.12,2026-06-29T10:17:34.707Z
904_1337_26.12,904,1337,64.41,0.19,59,S,26.12,2026-06-29T10:17:34.707Z
904_1344_26.12,904,1344,54.57,11.67,3608,S,26.12,2026-06-29T10:17:34.707Z
904_1353_26.12,904,1353,53.72,2.04,631,A,26.12,2026-06-29T10:17:34.707Z
904_1361_26.12,904,1361,59.41,3.59,1111,S,26.12,2026-06-29T10:17:34.707Z
904_1384_26.12,904,1384,52.99,1.46,451,B,26.12,2026-06-29T10:17:34.707Z
904_1388_26.12,904,1388,62.16,0.24,74,S,26.12,2026-06-29T10:17:34.707Z
904_1403_26.12,904,1403,55.24,1.7,525,A,26.12,2026-06-29T10:17:34.707Z
904_1413_26.12,904,1413,54.8,2.29,708,A,26.12,2026-06-29T10:17:34.707Z
904_2005_26.12,904,2005,53.01,7.99,2471,A,26.12,2026-06-29T10:17:34.707Z
904_2006_26.12,904,2006,53.99,0.89,276,A,26.12,2026-06-29T10:17:34.707Z
904_2026_26.12,904,2026,55.3,0.43,132,A,26.12,2026-06-29T10:17:34.707Z
904_2077_26.12,904,2077,50.5,17.02,5263,A,26.12,2026-06-29T10:17:34.707Z
904_2088_26.12,904,2088,52.98,0.49,151,B,26.12,2026-06-29T10:17:34.707Z
904_2095_26.12,904,2095,62.16,0.6,185,S,26.12,2026-06-29T10:17:34.707Z
904_2098_26.12,904,2098,54.14,3.43,1062,A,26.12,2026-06-29T10:17:34.707Z
904_2100_26.12,904,2100,52.29,6.58,2035,A,26.12,2026-06-29T10:17:34.707Z
904_2102_26.12,904,2102,56.54,11.12,3440,S,26.12,2026-06-29T10:17:34.707Z
904_2107_26.12,904,2107,53.23,7.36,2277,A,26.12,2026-06-29T10:17:34.707Z
904_2127_26.12,904,2127,58.03,1.35,417,S,26.12,2026-06-29T10:17:34.707Z
904_2137_26.12,904,2137,54,2.91,900,A,26.12,2026-06-29T10:17:34.707Z
904_2138_26.12,904,2138,53.83,1.56,483,A,26.12,2026-06-29T10:17:34.707Z
910_1001_26.12,910,1001,56.58,0.15,76,S,26.12,2026-06-29T10:17:34.707Z
910_1004_26.12,910,1004,55.37,1.71,856,S,26.12,2026-06-29T10:17:34.707Z
910_1005_26.12,910,1005,51.95,0.66,333,B,26.12,2026-06-29T10:17:34.707Z
910_1018_26.12,910,1018,50.75,0.66,333,B,26.12,2026-06-29T10:17:34.707Z
910_1028_26.12,910,1028,55.89,1.91,959,S,26.12,2026-06-29T10:17:34.707Z
910_1030_26.12,910,1030,53.17,17.33,8682,S,26.12,2026-06-29T10:17:34.707Z
910_1034_26.12,910,1034,56.97,1.02,509,S,26.12,2026-06-29T10:17:34.707Z
910_1038_26.12,910,1038,52.13,0.65,328,B,26.12,2026-06-29T10:17:34.707Z
910_1044_26.12,910,1044,52.57,15.51,7769,S,26.12,2026-06-29T10:17:34.707Z
910_1045_26.12,910,1045,54.75,25.83,12940,S,26.12,2026-06-29T10:17:34.707Z
910_1046_26.12,910,1046,51.49,2.14,1072,B,26.12,2026-06-29T10:17:34.707Z
910_1053_26.12,910,1053,51.33,0.3,150,B,26.12,2026-06-29T10:17:34.707Z
910_1056_26.12,910,1056,52.12,6.12,3064,A,26.12,2026-06-29T10:17:34.707Z
910_1060_26.12,910,1060,54.29,2.1,1050,A,26.12,2026-06-29T10:17:34.707Z
910_1062_26.12,910,1062,54.75,0.53,263,A,26.12,2026-06-29T10:17:34.707Z
910_1097_26.12,910,1097,52.07,19.77,9901,S,26.12,2026-06-29T10:17:34.707Z
910_1098_26.12,910,1098,53.04,6.79,3401,A,26.12,2026-06-29T10:17:34.707Z
910_1105_26.12,910,1105,57.8,1.52,763,S,26.12,2026-06-29T10:17:34.707Z
910_1113_26.12,910,1113,50.87,20.91,10472,S,26.12,2026-06-29T10:17:34.707Z
910_1116_26.12,910,1116,52.23,0.49,247,A,26.12,2026-06-29T10:17:34.707Z
910_1133_26.12,910,1133,52.81,31.83,15943,S,26.12,2026-06-29T10:17:34.707Z
910_1138_26.12,910,1138,56.78,1.03,516,S,26.12,2026-06-29T10:17:34.707Z
910_1150_26.12,910,1150,52.47,0.65,324,A,26.12,2026-06-29T10:17:34.707Z
910_1154_26.12,910,1154,60.19,0.21,103,S,26.12,2026-06-29T10:17:34.707Z
910_1156_26.12,910,1156,52.3,7.47,3740,A,26.12,2026-06-29T10:17:34.707Z
910_1180_26.12,910,1180,53.04,9.2,4610,S,26.12,2026-06-29T10:17:34.707Z
910_1195_26.12,910,1195,54.49,0.71,356,A,26.12,2026-06-29T10:17:34.707Z
910_1237_26.12,910,1237,52.13,2.54,1270,A,26.12,2026-06-29T10:17:34.707Z
910_1243_26.12,910,1243,53.13,0.96,480,A,26.12,2026-06-29T10:17:34.707Z
910_1301_26.12,910,1301,53.59,0.47,237,A,26.12,2026-06-29T10:17:34.707Z
910_1305_26.12,910,1305,52.71,1.18,590,A,26.12,2026-06-29T10:17:34.707Z
910_1308_26.12,910,1308,53.98,1.23,615,A,26.12,2026-06-29T10:17:34.707Z
910_1318_26.12,910,1318,51.87,7.7,3858,A,26.12,2026-06-29T10:17:34.707Z
910_1329_26.12,910,1329,53.05,0.56,279,A,26.12,2026-06-29T10:17:34.707Z
910_1332_26.12,910,1332,50.98,3.25,1630,B,26.12,2026-06-29T10:17:34.707Z
910_1333_26.12,910,1333,53.99,1.08,539,A,26.12,2026-06-29T10:17:34.707Z
910_1335_26.12,910,1335,54.41,0.27,136,A,26.12,2026-06-29T10:17:34.707Z
910_1337_26.12,910,1337,53.44,0.26,131,A,26.12,2026-06-29T10:17:34.707Z
910_1353_26.12,910,1353,58.03,0.39,193,S,26.12,2026-06-29T10:17:34.707Z
910_1373_26.12,910,1373,55.26,2.11,1055,S,26.12,2026-06-29T10:17:34.707Z
910_1384_26.12,910,1384,53.86,1.35,674,A,26.12,2026-06-29T10:17:34.707Z
910_1386_26.12,910,1386,53.42,0.15,73,A,26.12,2026-06-29T10:17:34.707Z
910_1388_26.12,910,1388,57.69,7.86,3935,S,26.12,2026-06-29T10:17:34.707Z
910_1389_26.12,910,1389,58.33,0.26,132,S,26.12,2026-06-29T10:17:34.707Z
910_1390_26.12,910,1390,53.48,23.59,11819,S,26.12,2026-06-29T10:17:34.707Z
910_1401_26.12,910,1401,53.73,0.51,255,A,26.12,2026-06-29T10:17:34.707Z
910_1403_26.12,910,1403,54,1.2,600,A,26.12,2026-06-29T10:17:34.707Z
910_1404_26.12,910,1404,52.3,0.78,392,A,26.12,2026-06-29T10:17:34.707Z
910_1415_26.12,910,1415,51.67,2.58,1291,A,26.12,2026-06-29T10:17:34.707Z
910_1420_26.12,910,1420,57.71,0.75,376,S,26.12,2026-06-29T10:17:34.707Z
910_2004_26.12,910,2004,51.56,0.64,320,B,26.12,2026-06-29T10:17:34.707Z
910_2018_26.12,910,2018,51.12,4.63,2320,A,26.12,2026-06-29T10:17:34.707Z
910_2026_26.12,910,2026,51.91,0.26,131,B,26.12,2026-06-29T10:17:34.707Z
910_2083_26.12,910,2083,51.66,3.79,1899,A,26.12,2026-06-29T10:17:34.707Z
910_2095_26.12,910,2095,54.18,0.79,395,A,26.12,2026-06-29T10:17:34.707Z
910_2098_26.12,910,2098,56.44,0.33,163,S,26.12,2026-06-29T10:17:34.707Z
910_2103_26.12,910,2103,51.76,16.34,8187,S,26.12,2026-06-29T10:17:34.707Z
910_2127_26.12,910,2127,54,2.64,1324,A,26.12,2026-06-29T10:17:34.707Z
910_2128_26.12,910,2128,52.74,3.28,1642,A,26.12,2026-06-29T10:17:34.707Z
910_2132_26.12,910,2132,54.95,19.26,9646,S,26.12,2026-06-29T10:17:34.707Z
950_1007_26.12,950,1007,45.71,13.61,4041,S,26.12,2026-06-29T10:17:34.707Z
950_1011_26.12,950,1011,44.27,5.11,1518,A,26.12,2026-06-29T10:17:34.707Z
950_1019_26.12,950,1019,42.44,14.38,4270,A,26.12,2026-06-29T10:17:34.707Z
950_1025_26.12,950,1025,42.23,0.85,251,B,26.12,2026-06-29T10:17:34.707Z
950_1027_26.12,950,1027,43.99,3.95,1173,A,26.12,2026-06-29T10:17:34.707Z
950_1028_26.12,950,1028,46.03,0.64,189,A,26.12,2026-06-29T10:17:34.707Z
950_1029_26.12,950,1029,47.6,0.84,250,A,26.12,2026-06-29T10:17:34.707Z
